name,category,province,address,phone,website,rating,review_count,google_maps_url,type,priority
Master Biro Psikologi,Psikolog,Sulawesi Barat,Jalan Perintis Kemerdekaan VIII No.L14,,0821-8708-9343,,,https://www.google.com/maps/place/Master+Biro+Psikologi/data=!4m7!3m6!1s0x2dbee369f5575f4d:0xd23beee8e4d12303!8m2!3d-5.143289!4d119.497091!16s%2Fg%2F11h3bg_ts5!19sChIJTV9X9Wnjvi0RAyPR5OjuO9I?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikologi Fatmawati usman, Psikolog",Psikolog,Sulawesi Barat,Jl. Asoka puskesmas,,,,,"https://www.google.com/maps/place/Praktek+Psikologi+Fatmawati+usman,+Psikolog/data=!4m7!3m6!1s0x2d86a10040f848df:0x4149d0f621982e7b!8m2!3d-0.9634446!4d122.7865844!16s%2Fg%2F11nqm1c_jf!19sChIJ30j4QAChhi0Rey6YIfbQSUE?authuser=0&hl=id&rclk=1",Psychologist,2
"Praktek Psikolog Sri Ayu M Kurniawati, M. Psi., Psikolog",Psikolog,Sulawesi Barat,Jl. Duku,,0812-6770-4788,,,"https://www.google.com/maps/place/Praktek+Psikolog+Sri+Ayu+M+Kurniawati,+M.+Psi.,+Psikolog/data=!4m7!3m6!1s0x32792b67ff288019:0x21de90b03efc59de!8m2!3d0.5555439!4d123.0446433!16s%2Fg%2F11kq8zb2mw!19sChIJGYAo_2creTIR3ln8PrCQ3iE?authuser=0&hl=id&rclk=1",Psychologist,2
Biro Psikologi Bonafide,Psikolog,Sulawesi Barat,Jl. Pongtiku,,0877-7456-1000,,,https://www.google.com/maps/place/Biro+Psikologi+Bonafide/data=!4m7!3m6!1s0x2d93ed3b6fe5431d:0x811bfb5fc0de4186!8m2!3d-3.0873069!4d119.8556654!16s%2Fg%2F11rn4mm07t!19sChIJHUPlbzvtky0RhkHewF_7G4E?authuser=0&hl=id&rclk=1,Psychologist,2
Tes Psikologi PrimaBerta,Layanan Pengujian Pendidikan,Sulawesi Barat,"Kompleks Perum Griya, Jl. Jkt",,0813-4006-3303,,,https://www.google.com/maps/place/Tes+Psikologi+PrimaBerta/data=!4m7!3m6!1s0x32792bf16dfb7459:0x106beb718980107d!8m2!3d0.5615025!4d123.0450802!16s%2Fg%2F11fl762v_n!19sChIJWXT7bfEreTIRfRCAiXHraxA?authuser=0&hl=id&rclk=1,Psychologist,2
PT. MARLY OPTIMA INDONESIA (GRHA MARLY),Psikolog,Sulawesi Barat,·,46,0821-8700-1289,,,https://www.google.com/maps/place/PT.+MARLY+OPTIMA+INDONESIA+%28GRHA+MARLY%29/data=!4m7!3m6!1s0x2dbee2f34514ea65:0xf6f689a85bf043a6!8m2!3d-5.176847!4d119.4409228!16s%2Fg%2F1pzsfs6cj!19sChIJZeoURfPivi0RpkPwW6iJ9vY?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikolog DR. Anik Indarwati, S.Psi., M.Pd., Psikolog","J24J+HCW, Jl. Abdul Gandi Pajuhi Gang SD Negeri 6",Sulawesi Barat,·,,0853-9966-0000,,,"https://www.google.com/maps/place/Praktek+Psikolog+DR.+Anik+Indarwati,+S.Psi.,+M.Pd.,+Psikolog/data=!4m7!3m6!1s0x32792da9196fed85:0xe3fadbf9845d8846!8m2!3d0.6064921!4d123.0310858!16s%2Fg%2F11vrvx1cv3!19sChIJhe1vGakteTIRRohdhPnb-uM?authuser=0&hl=id&rclk=1",Psychologist,2
Metamorfosa Psikologi,Psikolog,Sulawesi Barat,"Depan Stasiun RTV, Jl. Untad I Bumi Roviega",,0859-7257-9755,,,https://www.google.com/maps/place/Metamorfosa+Psikologi/data=!4m7!3m6!1s0x2d8be93d8ca84e0f:0x8f2f39a310843db!8m2!3d-0.8442236!4d119.9113707!16s%2Fg%2F11pdrr8rg5!19sChIJD06ojD3piy0R20MIMZrz8gg?authuser=0&hl=id&rclk=1,Psychologist,2
Praktik Psikolog Nurul Abrari,Psikolog,Sulawesi Barat,"JXFC+P8W, Jl. A. Otoluwa",,0851-6683-0030,,,https://www.google.com/maps/place/Praktik+Psikolog+Nurul+Abrari/data=!4m7!3m6!1s0x32792f3f1646047f:0x662dc507cc16b54d!8m2!3d0.6243537!4d122.97084!16s%2Fg%2F11y1xbr2nf!19sChIJfwRGFj8veTIRTbUWzAfFLWY?authuser=0&hl=id&rclk=1,Psychologist,2
Vhera Naya Sasa,Psikolog,Sulawesi Barat,Jl S Jl. Sungai Ogotion No.12b,,0813-5437-3817,,,https://www.google.com/maps/place/Vhera+Naya+Sasa/data=!4m7!3m6!1s0x2d8bedc9519a86b7:0x931490f28dd5e848!8m2!3d-0.9064833!4d119.8616769!16s%2Fg%2F11fl3yl6gz!19sChIJt4aaUcntiy0RSOjVjfKQFJM?authuser=0&hl=id&rclk=1,Psychologist,2
Klinik Psikologi Wangi Embun,Klinik Kesehatan Mental,Sulawesi Barat,Jl. Cendana No.46,,0821-9688-3080,,,https://www.google.com/maps/place/Klinik+Psikologi+Wangi+Embun/data=!4m7!3m6!1s0x2d8bf156f8438f5b:0xdf217dae8e8d5e7c!8m2!3d-0.9123884!4d119.8550236!16s%2Fg%2F11v5by63w_!19sChIJW49D-Fbxiy0RfF6Njq59Id8?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Bincang Psikologi,Rumah Sakit Jiwa,Sulawesi Barat,"4VWM+7W5, Jl. RE Martadinata",,0851-6765-5054,,,https://www.google.com/maps/place/Bincang+Psikologi/data=!4m7!3m6!1s0x2d8befe5de1ff925:0xc44c426fd0eb5a3e!8m2!3d-0.8544239!4d119.8847527!16s%2Fg%2F11svm6ghxq!19sChIJJfkf3uXviy0RPlrr0G9CTMQ?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
KLINIK PSIKIATRI SABIR SYIWU,Rumah Sakit,Sulawesi Barat,Jl. Anuang No.28,,(0411) 874760,,,https://www.google.com/maps/place/KLINIK+PSIKIATRI+SABIR+SYIWU/data=!4m7!3m6!1s0x2dbee2a8cc22a169:0x21a92cb8d5c3ca79!8m2!3d-5.149944!4d119.4234145!16s%2Fg%2F11c0r2b5xn!19sChIJaaEizKjivi0RecrD1bgsqSE?authuser=0&hl=id&rclk=1,Hospital,5
Rumah Berbagi,Klinik Kesehatan Mental,Sulawesi Barat,Jl. Basuki Rahmat,,0852-4111-1459,,,https://www.google.com/maps/place/Rumah+Berbagi/data=!4m7!3m6!1s0x2d8bededae03d06d:0xe0cf1b0ea6b77d3b!8m2!3d-0.9208024!4d119.8881877!16s%2Fg%2F11h391b1b0!19sChIJbdADru3tiy0RO323pg4bz-A?authuser=0&hl=id&rclk=1,Mental Health Service,7
Psikiater andi hema,Rumah Sakit Jiwa,Sulawesi Selatan,Jl. DR. Ratulangi No.93,,,,,https://www.google.com/maps/place/Psikiater+andi+hema/data=!4m7!3m6!1s0x2dbf1d00e3cb0d6d:0x7eda9d2343ae131d!8m2!3d-5.1615933!4d119.417671!16s%2Fg%2F11kr_pn0kw!19sChIJbQ3L4wAdvy0RHROuQyOd2n4?authuser=0&hl=id&rclk=1,Psychiatrist,1
"Psikiater Anak, dr. Rinvil Renaldi, M.Kes, Sp.KJ(K)",Psikiater anak,Sulawesi Selatan,Jl. DR. Ratulangi No.115A,,(0411) 852763,,,"https://www.google.com/maps/place/Psikiater+Anak,+dr.+Rinvil+Renaldi,+M.Kes,+Sp.KJ%28K%29/data=!4m7!3m6!1s0x2dbee30482742c9b:0x5b5713c4595621cf!8m2!3d-5.1644046!4d119.4187979!16s%2Fg%2F11jv5gjxyd!19sChIJmyx0ggTjvi0RzyFWWcQTV1s?authuser=0&hl=id&rclk=1",Psychiatrist,1
Praktek Psikiater Jiwa,Psikoterapis,Sulawesi Selatan,Jl. Jenderal Sudirman No.63,,0812-4320-7142,,,https://www.google.com/maps/place/Praktek+Psikiater+Jiwa/data=!4m7!3m6!1s0x2d915fd0de87a7b3:0x1a9f095e943a548e!8m2!3d-3.0242968!4d120.2111487!16s%2Fg%2F11y1xrfh2c!19sChIJs6eH3tBfkS0RjlQ6lF4Jnxo?authuser=0&hl=id&rclk=1,Psychiatrist,1
Nasa,Psikiater,Sulawesi Selatan,"3QC7+94Q, Btn wesabbe,kampung baru,kel.batu lappa,kec. watang pulu, kab.sidap",,0823-9430-2456,,,https://www.google.com/maps/place/Nasa/data=!4m7!3m6!1s0x2d95b7b4ffffffef:0x32aafd0745d59681!8m2!3d-3.929038!4d119.762871!16s%2Fg%2F11gbwr8v__!19sChIJ7____7S3lS0RgZbVRQf9qjI?authuser=0&hl=id&rclk=1,Psychiatrist,1
Yayasan Praktek Psikolog Indonesia Cabang Makassar,Psikolog,Sulawesi Selatan,"Gedung Confie Indonesia - Makassar, Blk. D No.10",,0812-1345-8601,,,https://www.google.com/maps/place/Yayasan+Praktek+Psikolog+Indonesia+Cabang+Makassar/data=!4m7!3m6!1s0x2dbee3cd086ac573:0xd3f9eca736b4715f!8m2!3d-5.1485246!4d119.4529134!16s%2Fg%2F11q266g4b3!19sChIJc8VqCM3jvi0RX3G0Nqfs-dM?authuser=0&hl=id&rclk=1,Psychologist,2
Praktek Psikolog,Toko,Sulawesi Selatan,Jl. Monumen Emmy Saelan No.5,,(0411) 841189,,,https://www.google.com/maps/place/Praktek+Psikolog/data=!4m7!3m6!1s0x2dbee28ac3f9f185:0x55978f38fad26b55!8m2!3d-5.1766471!4d119.4398944!16s%2Fg%2F1hm2lkwt9!19sChIJhfH5w4rivi0RVWvS-jiPl1U?authuser=0&hl=id&rclk=1,Psychologist,2
Praktek Psikolog ADJ_MADO,Psikolog,Sulawesi Selatan,BTN PNS Blok XIV Jl. Apel No.17,,0817-897-771,,,https://www.google.com/maps/place/Praktek+Psikolog+ADJ_MADO/data=!4m7!3m6!1s0x2d988d932baf0279:0x3a6246448df82eb0!8m2!3d-4.0259663!4d122.4800247!16s%2Fg%2F11tgfw2cqg!19sChIJeQKvK5ONmC0RsC74jURGYjo?authuser=0&hl=id&rclk=1,Psychologist,2
Praktek Psikolog Klinis Swarahati Consulting,Psikolog,Sulawesi Selatan,Jl. Bunga Seroja Lorong Bonsai No.27,,0813-9398-2764,,,https://www.google.com/maps/place/Praktek+Psikolog+Klinis+Swarahati+Consulting/data=!4m7!3m6!1s0x2d98f353ca6148d1:0x42e4ebbaea7652b5!8m2!3d-3.9660206!4d122.5291859!16s%2Fg%2F11l4dhgmcd!19sChIJ0UhhylPzmC0RtVJ26rrr5EI?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog Pendidikan dan Perkembangan,Psikolog,Sulawesi Selatan,"Kompleks Hijau, Jln. Poros Perumnas",,0853-4233-2642,,,https://www.google.com/maps/place/Psikolog+Pendidikan+dan+Perkembangan/data=!4m7!3m6!1s0x2d95bb2f9eccd203:0xf5d6f9e8cae26ea7!8m2!3d-4.0140587!4d119.6590182!16s%2Fg%2F11y1hsgwhw!19sChIJA9LMni-7lS0Rp27iyuj51vU?authuser=0&hl=id&rclk=1,Psychologist,2
Genesis Psychological Clinic,Psikolog,Sulawesi Selatan,Jl. Jend. Ahmad Yani No.220,,,,,https://www.google.com/maps/place/Genesis+Psychological+Clinic/data=!4m7!3m6!1s0x2d988d63877b06d3:0x20db99033edc73ad!8m2!3d-4.0090336!4d122.4982878!16s%2Fg%2F11tjyjh0lq!19sChIJ0wZ7h2ONmC0RrXPcPgOZ2yA?authuser=0&hl=id&rclk=1,Psychologist,2
FIYAT CENTER,Psikolog,Sulawesi Selatan,Jl. Pahlawan BTN PEPABRI No.II,,0811-2950-895,,,https://www.google.com/maps/place/FIYAT+CENTER/data=!4m7!3m6!1s0x2db93700535d6b75:0x4db039e5bcd09852!8m2!3d-5.6726889!4d119.7651778!16s%2Fg%2F11yl4mqyww!19sChIJdWtdUwA3uS0RUpjQvOU5sE0?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Psikolog ""Psikologika""",Psikolog,Sulawesi Selatan,Jalan Thamrin No.34,,0857-5720-4427,,,https://www.google.com/maps/place/Praktik+Psikolog+%22Psikologika%22/data=!4m7!3m6!1s0x2d988d43a9dfc599:0x9ab3710b7c3fa5aa!8m2!3d-3.968086!4d122.5152874!16s%2Fg%2F11h3cbcnrk!19sChIJmcXfqUONmC0RqqU_fAtxs5o?authuser=0&hl=id&rclk=1,Psychologist,2
Ruangan psikologi sim wajo,Psikoterapis,Sulawesi Selatan,Jl. Andi Pallawarukka No.6,,,,,https://www.google.com/maps/place/Ruangan+psikologi+sim+wajo/data=!4m7!3m6!1s0x2d95e74c12a4bf9b:0x34548e0f3fe19189!8m2!3d-4.1407782!4d120.0311742!16s%2Fg%2F11nngslcm_!19sChIJm7-kEkznlS0RiZHhPw-OVDQ?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Layanan Psikologi ""Elpizein Consulting""",Psikolog,Sulawesi Selatan,Ge'tengan,,0821-5185-3121,,,https://www.google.com/maps/place/Praktik+Layanan+Psikologi+%22Elpizein+Consulting%22/data=!4m7!3m6!1s0x2d93f7b3b7ce2309:0xf42a9bab474eb24b!8m2!3d-3.1808957!4d119.8906318!16s%2Fg%2F11yyhn4my6!19sChIJCSPOt7P3ky0RS7JOR6ubKvQ?authuser=0&hl=id&rclk=1,Psychologist,2
Mitra Psikologi,Psikolog,Sulawesi Selatan,"XGX2+8CV, Jl. Sorumba",,0852-2909-5583,,,https://www.google.com/maps/place/Mitra+Psikologi/data=!4m7!3m6!1s0x2d988d24f18f30b1:0xb6b1d3e8ea233fb4!8m2!3d-4.0016472!4d122.5010574!16s%2Fg%2F11c325s_ql!19sChIJsTCP8SSNmC0RtD8j6ujTsbY?authuser=0&hl=id&rclk=1,Psychologist,2
Biro Psikologi Inpsych.e,Psikolog,Sulawesi Selatan,Jl. Dr. Moh. Hatta No.139,,0895-4207-16440,,,https://www.google.com/maps/place/Biro+Psikologi+Inpsych.e/data=!4m7!3m6!1s0x2d86a19be56d485b:0xf2b295033fca4afa!8m2!3d-0.9760048!4d122.7856765!16s%2Fg%2F11vz5b42l9!19sChIJW0ht5Zuhhi0R-krKPwOVsvI?authuser=0&hl=id&rclk=1,Psychologist,2
Psych2Go,Psikolog,Sulawesi Selatan,Jl. Matahari,,0812-4235-3773,,,https://www.google.com/maps/place/Psych2Go/data=!4m7!3m6!1s0x2d9063e8adfb270d:0xaef68f95e44820d7!8m2!3d-2.6333588!4d121.3727799!16s%2Fg%2F11mlbn7sy7!19sChIJDSf7rehjkC0R1yBI5JWP9q4?authuser=0&hl=id&rclk=1,Psychologist,2
Klinik Psikologi Tumbuh Kembang Anak Cahaya Nurani,Psikolog,Sulawesi Selatan,3WV4+5QG,,0822-9296-6905,,,https://www.google.com/maps/place/Klinik+Psikologi+Tumbuh+Kembang+Anak+Cahaya+Nurani/data=!4m7!3m6!1s0x2d8bef004cde657d:0xa9dadc0fa20970f!8m2!3d-0.9070728!4d119.9069634!16s%2Fg%2F11n3pyxxf5!19sChIJfWXeTADviy0RD5cg-sCtnQo?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Malaga Psikoedukasi (Praktek Psikolog Klinis),Rumah Sakit Jiwa,Sulawesi Selatan,Jalan poros enrekang-toraja,,0822-9220-0271,,,https://www.google.com/maps/place/Malaga+Psikoedukasi+%28Praktek+Psikolog+Klinis%29/data=!4m7!3m6!1s0x2d943760cadfe20d:0xd665f65b8b41aa6e!8m2!3d-3.324226!4d119.8253753!16s%2Fg%2F11g_qjr925!19sChIJDeLfymA3lC0RbqpBi1v2ZdY?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
PUSKESMAS RATONA,Rumah Sakit Jiwa,Sulawesi Selatan,X66F+PR,,,,,https://www.google.com/maps/place/PUSKESMAS+RATONA/data=!4m7!3m6!1s0x2d9159003e073969:0xd96c650d5e4f2765!8m2!3d-3.0382!4d120.2245219!16s%2Fg%2F11y42cppq6!19sChIJaTkHPgBZkS0RZSdPXg1lbNk?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
Klinik Kesehatan Mental Avicena,Klinik Kesehatan Mental,Sulawesi Selatan,·,151153,(0411) 3631740,,,https://www.google.com/maps/place/Klinik+Kesehatan+Mental+Avicena/data=!4m7!3m6!1s0x2dbf029f18afa343:0x310a971467a61b47!8m2!3d-5.122545!4d119.415743!16s%2Fg%2F1hc1y2hjg!19sChIJQ6OvGJ8Cvy0RRxumZxSXCjE?authuser=0&hl=id&rclk=1,Mental Health Service,7
INDO THERAPI PARE PARE (TERAPI GRATIS ),Klinik Kesehatan,Sulawesi Selatan,Jl. Bau Massepe No.390,,0822-2638-4137,,,https://www.google.com/maps/place/INDO+THERAPI+PARE+PARE+%28TERAPI+GRATIS+%29/data=!4m7!3m6!1s0x2d95bb70b6b4dca1:0x331e28ae95b10d87!8m2!3d-4.015311!4d119.6224057!16s%2Fg%2F11h7vzg9jp!19sChIJody0tnC7lS0Rhw2xla4oHjM?authuser=0&hl=id&rclk=1,Mental Health Service,7
5AM HYPNOTHERAPY (Pusat Layanan Hipnoterapi dan Kesehatan Mental Kabupaten Bone),Klinik Kesehatan Mental,Sulawesi Selatan,Jl. A. Sulolipu No.50,,0852-1667-4321,,,https://www.google.com/maps/place/5AM+HYPNOTHERAPY+%28Pusat+Layanan+Hipnoterapi+dan+Kesehatan+Mental+Kabupaten+Bone%29/data=!4m7!3m6!1s0x2dbde5a1ee8b591f:0x2a14ad8da444340d!8m2!3d-4.552071!4d120.3270571!16s%2Fg%2F11q8tjhh69!19sChIJH1mL7qHlvS0RDTREpI2tFCo?authuser=0&hl=id&rclk=1,Mental Health Service,7
Klinik Waras,Klinik Medis,Sulawesi Selatan,Jl. Rusa No.43,,(0411) 872087,,,https://www.google.com/maps/place/Klinik+Waras/data=!4m7!3m6!1s0x2dbee2a893e3bbcd:0x6c9625784f56dee6!8m2!3d-5.1507922!4d119.4218878!16s%2Fg%2F11b7c82gj_!19sChIJzbvjk6jivi0R5t5WT3gllmw?authuser=0&hl=id&rclk=1,Mental Health Service,7
Happy Dream Pare-Pare,Klinik Gratis,Sulawesi Selatan,XJRH+JJ8,,0821-8933-0556,,,https://www.google.com/maps/place/Happy+Dream+Pare-Pare/data=!4m7!3m6!1s0x2d95bb18d31b3365:0x7850576da4df4058!8m2!3d-4.0084564!4d119.6290784!16s%2Fg%2F11bzq3byzt!19sChIJZTMb0xi7lS0RWEDfpG1XUHg?authuser=0&hl=id&rclk=1,Mental Health Service,7
AMBAR PSIKOLOGI SOLUSI,Psikolog,Sulawesi Tengah,XHM2+MWH,,0811-4051-200,,,https://www.google.com/maps/place/AMBAR+PSIKOLOGI+SOLUSI/data=!4m7!3m6!1s0x2d9893cea3b134b1:0xaf45e07f4c82e713!8m2!3d-4.0158004!4d122.5523529!16s%2Fg%2F11ft7yql1w!19sChIJsTSxo86TmC0RE-eCTH_gRa8?authuser=0&hl=id&rclk=1,Psychologist,2
Rumah Sakit Jiwa Akar Beramal,Rumah Sakit Jiwa,Sulawesi Tengah,"4V6H+6FG, Jl. Setia Budi",,,,,https://www.google.com/maps/place/Rumah+Sakit+Jiwa+Akar+Beramal/data=!4m7!3m6!1s0x2d8bed960993d6a7:0x6ad8330363adad04!8m2!3d-0.8894337!4d119.8787047!16s%2Fg%2F11y1fcbfvj!19sChIJp9aTCZbtiy0RBK2tYwMz2Go?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
Rumah Sakit Jiwa Palu,Rumah Sakit Jiwa,Sulawesi Tengah,"Talua Konci, Km. 13",,(0451) 491470,,,https://www.google.com/maps/place/Rumah+Sakit+Jiwa+Palu/data=!4m7!3m6!1s0x2d8bedbc68d1454f:0x3a26bb1b994c4517!8m2!3d-0.8982239!4d119.8505761!16s%2Fg%2F1pzs4zf8d!19sChIJT0XRaLztiy0RF0VMmRu7Jjo?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
RS Jiwa Kendari,Rumah Sakit Jiwa,Sulawesi Tengah,·,,0851-6621-7927,,,https://www.google.com/maps/place/RS+Jiwa+Kendari/data=!4m7!3m6!1s0x2d98f2f3d924ca13:0xd53fbca6894ca462!8m2!3d-3.9578425!4d122.5046296!16s%2Fg%2F1hm5blz7y!19sChIJE8ok2fPymC0RYqRMiaa8P9U?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
Rumah terapi kecemasan,Klinik Kesehatan Mental,Sulawesi Tengah,Jl. Taman Sudiang Indah No.4,,0839-9811-180,,,https://www.google.com/maps/place/Rumah+terapi+kecemasan/data=!4m7!3m6!1s0x2dbefb9cff52d58b:0x2805928597bd843e!8m2!3d-5.0862276!4d119.5198954!16s%2Fg%2F11rgmt920l!19sChIJi9VS_5z7vi0RPoS9l4WSBSg?authuser=0&hl=id&rclk=1,Mental Health Service,7
Home Psychologist,Klinik Kesehatan Mental,Sulawesi Tengah,Perumahan Dosen Kampus Baru Blok R no. 7,,,,,https://www.google.com/maps/place/Home+Psychologist/data=!4m7!3m6!1s0x2d988d9f1a5c78a3:0xe18083eb495f2bbe!8m2!3d-4.0129032!4d122.528409!16s%2Fg%2F11qh647svv!19sChIJo3hcGp-NmC0RvitfSeuDgOE?authuser=0&hl=id&rclk=1,Mental Health Service,7
Terapi Tumbuh kembang Anak,Pusat Kesehatan Anak,Sulawesi Tengah,Jl. Nangka,,0823-3311-1153,,,https://www.google.com/maps/place/Terapi+Tumbuh+kembang+Anak/data=!4m7!3m6!1s0x2d8bed16eb78845b:0xe7d350e6a74e6b06!8m2!3d-0.8974528!4d119.8550735!16s%2Fg%2F11mys8vtvk!19sChIJW4R46xbtiy0RBmtOp-ZQ0-c?authuser=0&hl=id&rclk=1,Mental Health Service,7
"Praktik Psikiater dr. Najat Rany Kasir, Sp.KJ",Klinik Kesehatan Mental,Sulawesi Tenggara,Jl. Murhum No.33,,,,,"https://www.google.com/maps/place/Praktik+Psikiater+dr.+Najat+Rany+Kasir,+Sp.KJ/data=!4m7!3m6!1s0x2da477005c9920e1:0x34c4da4468d0100c!8m2!3d-5.4597194!4d122.602603!16s%2Fg%2F11x25y_31j!19sChIJ4SCZXAB3pC0RDBDQaETaxDQ?authuser=0&hl=id&rclk=1",Psychiatrist,1
Zona Solution Psikologi,Psikolog,Sulawesi Tenggara,Jl. Kijang,,0878-1818-1994,,,https://www.google.com/maps/place/Zona+Solution+Psikologi/data=!4m7!3m6!1s0x2d9893b04d4967e3:0xf46939c0ef30e2c!8m2!3d-4.0086602!4d122.5494522!16s%2Fg%2F11svlf44k2!19sChIJ42dJTbCTmC0RLA7zDpyTRg8?authuser=0&hl=id&rclk=1,Psychologist,2
Praktik Mandiri Psikolog Monalisa Aryanti,Psikoterapis,Sulawesi Tenggara,Jl. Pattimura No.45 E,,0822-2072-7226,,,https://www.google.com/maps/place/Praktik+Mandiri+Psikolog+Monalisa+Aryanti/data=!4m7!3m6!1s0x2d98f30067ae31f1:0xd50b4a92fffa1513!8m2!3d-3.967988!4d122.482237!16s%2Fg%2F11yyy4hmpx!19sChIJ8TGuZwDzmC0RExX6_5JKC9U?authuser=0&hl=id&rclk=1,Psychologist,2
Praktik Psikolog Fithrah Fadhilah Hasbi,Psikolog,Sulawesi Tenggara,"2H35+9FP, Jl. Wua Eha",,,,,https://www.google.com/maps/place/Praktik+Psikolog+Fithrah+Fadhilah+Hasbi/data=!4m7!3m6!1s0x2d9893007172e6c1:0x676b034d0bcba470!8m2!3d-3.9965341!4d122.5587046!16s%2Fg%2F11lmf1scy1!19sChIJweZycQCTmC0RcKTLC00Da2c?authuser=0&hl=id&rclk=1,Psychologist,2
Klinik Adil Kendari,Klinik Kesehatan Mental,Sulawesi Tenggara,Jl. DR. Sutomo No.11,,0823-2775-9944,,,https://www.google.com/maps/place/Klinik+Adil+Kendari/data=!4m7!3m6!1s0x2d98f3d177e9e633:0xcb50f71b9e549b4d!8m2!3d-3.959131!4d122.5074613!16s%2Fg%2F11w4lqxh2k!19sChIJM-bpd9HzmC0RTZtUnhv3UMs?authuser=0&hl=id&rclk=1,Mental Health Service,7
"Praktek Psikiater dr. Ireine SCR, M.Kes., Sp.KJ",Psikiater,Sulawesi Utara,Jl. Ring Road No.1,,0815-2601-9779,,,"https://www.google.com/maps/place/Praktek+Psikiater+dr.+Ireine+SCR,+M.Kes.,+Sp.KJ/data=!4m7!3m6!1s0x3287754f8278d705:0xcd1c68f9fe40440f!8m2!3d1.4427463!4d124.8515768!16s%2Fg%2F11fpfpjj_9!19sChIJBdd4gk91hzIRD0RA_vloHM0?authuser=0&hl=id&rclk=1",Psychiatrist,1
Praktek Psikolog Hanna Monareh & Tim,Psikolog,Sulawesi Utara,Jl. Mogandi 15,,0821-9110-6549,,,https://www.google.com/maps/place/Praktek+Psikolog+Hanna+Monareh+%26+Tim/data=!4m7!3m6!1s0x3287757ef194ae13:0x4751d3fb9d592545!8m2!3d1.4494686!4d124.8157989!16s%2Fg%2F11h5w3r2qs!19sChIJE66U8X51hzIRRSVZnfvTUUc?authuser=0&hl=id&rclk=1,Psychologist,2
Praktek Psikolog Jansen Mawikere,Psikoterapis,Sulawesi Utara,Jl. Sam Ratulangi 20 No.2,,0813-4428-7821,,,https://www.google.com/maps/place/Praktek+Psikolog+Jansen+Mawikere/data=!4m7!3m6!1s0x32877535993dba0d:0xb08b916fbbd90bb!8m2!3d1.4750159!4d124.8362738!16s%2Fg%2F11ll_8d7ng!19sChIJDbo9mTV1hzIRu5C9-xa5CAs?authuser=0&hl=id&rclk=1,Psychologist,2
Praktek Psikolog Elis Ratnawati,Psikolog,Sulawesi Utara,Jl. Tlk. Bayur No.10,,0813-4043-2059,,,https://www.google.com/maps/place/Praktek+Psikolog+Elis+Ratnawati/data=!4m7!3m6!1s0x32877574412265b3:0xd188478f75a0a176!8m2!3d1.460669!4d124.8313731!16s%2Fg%2F11k608hswj!19sChIJs2UiQXR1hzIRdqGgdY9HiNE?authuser=0&hl=id&rclk=1,Psychologist,2
"Cicilia Pali S.Psi, M.Psi, Psikolog. Psychology Consulting",Psikolog,Sulawesi Utara,CRW5+3GG,,0813-2299-9680,,,"https://www.google.com/maps/place/Cicilia+Pali+S.Psi,+M.Psi,+Psikolog.+Psychology+Consulting/data=!4m7!3m6!1s0x3287753eca8bc73d:0x7b9c5f4cd342c18f!8m2!3d1.445196!4d124.8088329!16s%2Fg%2F11fmnwt9pp!19sChIJPceLyj51hzIRj8FC00xfnHs?authuser=0&hl=id&rclk=1",Psychologist,2
Mitra Layanan Psikologi,Konsultan Sumber Daya Manusia,Sulawesi Utara,·,202,0821-9279-6750,,,https://www.google.com/maps/place/Mitra+Layanan+Psikologi/data=!4m7!3m6!1s0x3287746973f1f139:0x3dfc81139cc08b!8m2!3d1.4750078!4d124.8362742!16s%2Fg%2F12hkwpqs2!19sChIJOfHxc2l0hzIRi8CcE4H8PQA?authuser=0&hl=id&rclk=1,Psychologist,2
"Biro Layanan Psikologi Terpadu Primaniyarta Praktek Psikologi Dr.Meykel Djuuna,M.Psi.,Psikolog.",Psikolog,Sulawesi Utara,"C4QR+X93 Di depan gereja Katolik Santo Agustinus Wanguerer, Jalan Tomohon-Tanawangko",,0822-7142-3502,,,"https://www.google.com/maps/place/Biro+Layanan+Psikologi+Terpadu+Primaniyarta+Praktek+Psikologi+Dr.Meykel+Djuuna,M.Psi.,Psikolog./data=!4m7!3m6!1s0x328701002675582d:0xb751b07a0f9ab704!8m2!3d1.4398839!4d125.1409192!16s%2Fg%2F11z4d1j6gj!19sChIJLVh1JgABhzIRBLeaD3qwUbc?authuser=0&hl=id&rclk=1",Psychologist,2
